product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
,,60,1378,3,500,16,11,12
,,45,169,3,200,16,10,15
,,37,243,2,150,16,16,11
,,40,485,1,390,21,16,18
,,58,138,1,100,18,3,13
,,56,306,1,4200,37,15,37
,,58,147,2,550,20,13,15
,,39,252,1,900,16,34,34
,,54,396,1,900,24,5,20
,,43,480,1,333,19,16,21
,,57,103,1,200,25,10,25
,,60,526,1,526,21,15,13
,,46,919,1,200,16,11,11
,,36,1219,1,1700,18,16,16
,,57,929,3,250,18,9,14
,,19,642,1,150,18,20,11
,,58,348,1,1975,29,23,23
,,57,236,2,1500,55,15,42
,,58,3217,2,100,16,16,16
,,55,1287,3,1800,68,3,45
,,45,510,4,300,31,6,31
,,59,938,3,500,56,11,20
,,60,362,1,2100,40,10,30
,,54,705,1,1300,26,31,26
,,41,2999,6,300,16,16,16
,,34,240,12,200,29,7,16
,,26,641,1,2000,62,20,40
,,46,311,2,300,24,9,17
,,54,1165,3,550,20,18,18
,,58,336,1,70,24,10,15
,,48,122,1,1100,45,10,15
,,59,2853,1,2200,33,30,30
,,54,480,6,550,30,15,15
,,48,1392,1,200,16,2,11
,,56,2043,5,2700,69,11,11
,,59,891,5,900,23,7,38
,,55,518,1,150,18,4,11
,,51,502,1,300,19,4,11
,,52,1399,2,250,16,2,11
,,58,265,1,200,26,4,19
,,59,318,1,7650,95,16,30
,,17,615,3,150,17,4,14
,,41,271,5,600,16,2,11
,,57,2868,3,28300,87,45,42
,,35,1059,1,200,16,9,11
,,33,316,1,13725,54,22,53
,,56,119,1,250,20,10,15
,,58,217,3,5350,40,20,40
,,36,1610,1,250,16,5,11
,,45,1009,1,16450,44,70,32
,,29,201,1,667,17,11,14
,,63,179,2,17400,100,7,90
,,,,,11100,62,33,25
,,44,314,1,250,16,5,11
,,48,585,1,200,16,16,16
,,60,1636,4,600,62,12,12
,,50,389,3,11200,30,56,39
,,60,1151,3,8850,37,14,61
,,53,2120,1,10550,30,20,27
,,58,489,2,300,25,20,20
,,60,1104,1,3750,20,20,20
,,21,328,1,3500,20,35,12
,,55,432,1,30000,55,75,61
,,58,306,5,1050,30,5,20
,,58,1827,6,200,16,3,11
,,55,307,3,200,16,16,16
,,21,257,2,9850,36,47,36
,,35,1034,1,1450,23,32,23
,,53,629,1,1800,30,35,30
,,30,308,1,2300,37,30,20
,,48,163,3,533,23,21,21
,,48,147,3,250,25,25,25
,,58,731,2,250,16,11,11
,,31,493,4,8350,91,33,56
,,60,129,3,500,40,11,30
,,57,171,7,300,20,10,15
,,37,142,1,350,30,31,20
,,54,1346,1,1900,20,26,12
,,35,1761,1,8100,30,80,30
,,,,,200,16,2,11
,,45,1430,1,450,18,17,12
,,37,258,1,1900,38,13,20
,,56,742,3,250,16,2,11
,,60,549,3,130,21,11,11
,,56,1001,3,130,16,7,12
,,55,603,1,2700,40,35,35
,,22,816,1,250,18,15,16
,,41,3340,4,700,16,5,11
,,60,439,3,750,16,2,11
,,63,2662,2,300,17,26,12
,,48,513,2,600,20,16,20
,,48,2056,2,350,29,5,16
,,57,734,3,350,17,4,12
,,,,,1000,27,10,20
,,58,564,1,1050,75,25,25
,,45,385,2,250,21,18,18
,,38,348,3,7000,30,55,30
,,57,281,2,1900,45,15,35
,,56,1081,6,335,19,9,21
,,40,507,1,20450,101,10,62
,,24,485,4,200,16,12,16
,,51,222,1,450,45,15,35
,,43,737,5,1100,46,12,46
,,42,59,2,4825,99,33,30
,,54,237,1,550,16,2,11
,,59,1132,5,3462,23,20,25
,,49,1309,3,900,45,15,30
,,46,1318,3,493,22,6,22
,,56,207,1,500,50,11,40
,,33,2245,1,1800,35,20,20
,,28,96,4,175,25,3,19
,,16,449,1,407,20,17,18
,,58,1201,7,3450,70,25,25
,,47,1214,2,700,30,10,20
,,55,727,5,1000,16,8,14
,,56,183,1,4150,50,15,40
,,54,536,3,563,16,16,14
,,54,1474,1,1000,20,20,20
,,61,157,9,5500,41,15,25
,,60,813,2,3700,36,30,19
,,60,651,5,3350,78,4,47
,,50,521,7,100,16,3,17
,,57,1526,1,12500,36,34,36
,,59,260,3,1625,24,12,17
,,41,401,1,125,22,11,16
,,28,1168,1,450,17,24,11
,,55,817,1,700,18,35,20
,,59,410,1,558,21,13,16
,,49,154,1,1250,20,22,16
,,28,725,1,6317,36,40,36
,,34,733,1,550,16,13,11
,,57,470,2,8050,80,10,60
,,59,184,2,600,70,10,50
,,58,339,1,4100,26,8,26
,,36,728,1,17783,57,17,42
,,58,250,3,1000,25,20,20
,,55,178,3,10600,60,20,29
,,33,484,2,1950,38,28,28
,,49,1013,1,450,16,19,15
,,53,629,1,1050,40,30,20
,,28,1494,2,850,24,20,24
,,35,259,2,8100,40,30,40
,,61,928,6,10150,30,47,30
,,60,222,3,350,30,20,20
,,38,693,1,320,16,13,18
,,54,714,2,25700,45,40,32
,,58,1220,1,600,23,7,15
,,40,1189,1,18225,38,54,38
,,59,593,4,500,16,16,12
,,36,436,1,400,39,11,11
,,58,362,1,350,25,15,25
,,59,918,6,750,16,20,16
,,60,463,6,1300,25,10,20
,,55,1113,6,100,16,6,11
,,40,461,1,3750,30,30,30
,,58,646,1,300,16,30,20
,,43,324,1,900,36,4,29
,,57,784,5,500,16,16,11
,,44,410,5,200,20,2,15
,,53,1069,3,25700,80,85,20
,,43,301,4,1100,100,15,15
,,55,3381,1,5050,24,24,24
,,57,692,3,1350,50,11,40
,,58,278,1,50,16,3,14
,,50,381,1,875,25,18,40
,,63,2472,1,1400,16,16,15
,,39,169,4,450,16,24,11
,,56,267,1,3400,62,27,17
,,59,243,3,1100,37,6,27
,,56,828,2,300,30,20,15
,,59,624,3,900,42,3,35
,,63,1324,1,500,16,13,13
,,59,324,1,100,22,8,12
,,55,489,1,500,28,9,18
,,52,441,2,100,17,5,12
,,41,232,1,200,23,13,18
,,60,765,2,3600,17,13,17
,,57,1136,1,238,16,10,13
,,53,646,1,300,16,30,20
,,30,157,2,250,27,4,11
,,37,1458,2,350,18,9,14
,,60,570,1,2000,32,32,32
,,55,1675,1,400,17,13,14
,,59,1112,3,1350,42,25,15
,,46,1063,3,250,21,7,14
,,53,1164,1,150,25,10,20
,,52,832,1,2050,16,10,16
,,55,291,1,3150,45,17,35
,,58,507,3,500,30,11,20
,,52,463,1,2200,20,20,20
,,55,449,1,700,19,17,15
,,39,141,1,767,26,8,20
,,40,343,1,200,16,5,11
,,48,128,1,350,20,10,20
,,50,1593,3,2500,105,3,70
,,18,1244,2,900,20,8,16
,,60,3088,6,1200,34,7,22
,,44,188,1,650,40,4,30
,,63,655,4,300,16,9,20
,,53,1048,2,12100,61,61,21
,,55,1038,5,200,18,13,13
,,41,680,1,150,39,9,11
,,42,1755,1,13625,55,50,38
,,49,205,2,200,22,5,12
,,58,1122,1,300,35,5,30
,,60,1492,3,1700,105,3,70
,,59,209,2,5000,45,14,105
,,60,1632,8,1400,43,18,18
,,56,142,6,150,16,9,11
,,44,452,1,550,30,3,19
,,55,738,6,100,16,3,11
,,60,455,3,3100,37,10,40
,,53,164,1,2200,45,14,34
,,51,1265,4,2550,18,37,36
,,59,103,1,250,25,20,25
,,53,2407,5,350,16,16,16
,,53,897,1,350,22,16,16
,,43,580,1,315,14,13,13
,,39,324,1,2300,16,32,11
,,58,1102,2,1800,34,40,19
,,55,1630,1,550,20,13,13
,,56,388,3,150,16,4,12
,,58,393,2,200,16,3,11
,,45,1130,1,125,17,11,12
,,41,259,1,300,17,14,14
,,57,330,1,2000,35,45,19
,,56,431,1,5950,98,17,18
,,48,236,2,3450,60,15,15
,,49,302,3,350,16,16,16
,,60,1351,2,1200,35,15,29
,,48,516,1,690,17,17,13
,,60,127,3,2900,25,55,45
,,60,2135,3,1550,42,30,37
,,45,713,4,600,34,6,23
,,55,329,2,350,16,16,16
,,54,223,4,1500,60,20,29
,,44,1059,2,2600,56,11,41
,,28,1042,1,1250,19,12,12
,,34,1053,2,696,21,20,21
,,53,585,1,900,16,25,15
,,56,2846,3,1875,44,46,39
,,57,476,2,250,30,10,20
,,55,1337,2,6700,40,20,50
,,57,715,2,613,19,25,29
,,46,273,3,200,19,11,18
,,46,1186,4,4000,34,14,30
,,54,851,1,3100,45,28,26
,,51,454,2,22525,45,55,65
,,,,,200,20,10,15
,,55,812,1,300,18,11,13
,,60,651,5,4300,78,4,47
,,50,701,1,100,32,2,24
,,52,1051,1,680,33,4,33
,,59,455,1,463,20,17,17
,,44,937,1,800,16,16,16
,,58,685,1,1900,30,20,70
,,56,456,3,11950,18,46,33
,,36,729,4,250,20,3,20
,,54,1027,2,850,24,20,24
,,41,1378,1,1344,40,20,11
,,54,593,4,500,20,12,12
,,58,464,1,5200,99,10,50
,,42,321,2,2392,41,20,40
,,29,355,1,3750,37,44,18
,,51,805,2,267,18,9,17
,,39,587,3,300,30,10,15
,,40,773,1,300,19,10,14
,,59,821,2,650,21,7,12
,,59,970,2,500,16,10,15
,,41,1796,2,450,18,15,15
,,49,815,5,450,32,11,32
,,54,396,1,5900,45,15,35
,,51,350,1,100,19,3,11
,,56,662,5,1750,30,30,30
,,30,240,1,320,18,10,13
,,51,902,5,550,17,26,17
,,47,496,1,2150,49,10,39
,,49,818,1,300,25,10,15
,,28,84,1,550,24,3,30
,,49,259,3,100,19,4,11
,,51,413,1,1650,42,11,36
,,60,688,3,250,16,6,11
,,52,391,3,300,20,5,18
,,31,350,1,16400,17,48,32
,,46,361,3,700,22,52,25
,,57,492,1,150,16,4,12
,,43,469,2,200,22,13,12
,,52,506,3,3225,60,13,30
,,60,651,5,5600,78,4,47
,,50,390,3,200,16,6,12
,,63,395,1,450,45,15,35
,,58,1187,2,200,17,10,13
,,58,2303,1,1800,22,5,22
,,60,303,9,14100,40,45,40
,,59,909,2,2400,20,20,20
,,64,320,1,2100,45,15,35
,,57,964,4,200,21,7,14
,,51,657,1,13150,74,7,90
,,36,243,2,200,19,11,15
,,39,1442,2,1275,22,14,14
,,57,2041,3,350,25,10,25
,,34,257,1,130,16,11,16
,,46,233,1,175,21,15,20
,,53,255,3,3500,37,19,37
,,58,1797,3,200,21,7,14
,,54,661,2,175,21,6,13
,,49,1145,1,2700,20,13,25
,,57,3677,5,300,20,10,15
,,57,2417,6,915,12,12,8
,,50,1869,5,1700,36,6,33
,,54,1484,6,150,25,8,18
,,56,186,1,710,33,14,15
,,55,617,3,5900,81,81,11
,,55,1061,2,9600,35,27,23
,,34,182,3,500,20,40,40
,,60,352,3,400,23,5,17
,,51,553,1,213,18,10,19
,,44,979,8,7550,90,20,25
,,46,2033,2,1867,21,18,19
,,48,385,4,150,16,9,11
,,45,172,1,1221,40,12,40
,,59,354,3,700,25,25,25
,,35,1511,1,1825,43,28,28
,,56,863,3,1000,50,20,20
,,22,721,2,5800,58,20,38
,,51,422,3,100,27,9,26
,,60,541,1,575,20,16,23
,,54,289,1,4200,36,10,35
,,58,1091,4,600,25,30,15
,,31,417,2,14550,29,69,48
,,45,916,1,23250,50,20,20
,,59,149,1,1193,33,20,20
,,52,559,1,1875,29,22,26
,,58,1050,1,2800,40,30,20
,,54,174,1,100,18,8,13
,,52,1069,2,6700,50,20,40
,,58,2907,1,1285,46,10,30
,,58,275,1,1300,45,8,35
,,60,336,2,200,19,9,27
,,57,2188,1,450,20,15,25
,,59,648,1,200,16,8,12
,,39,372,1,700,17,16,16
,,44,338,1,8350,45,15,35
,,59,437,6,350,20,5,16
,,53,1150,5,912,32,12,24
,,53,640,1,6200,41,23,41
,,58,901,1,2500,35,20,20
,,59,428,1,15700,42,33,42
,,44,1194,3,100,16,4,14
,,34,439,1,1500,21,16,31
,,42,548,1,350,16,13,11
,,47,328,2,11500,22,21,18
,,57,314,1,1000,60,40,60
,,18,1383,4,600,20,8,14
,,49,729,1,5100,20,30,30
,,43,215,1,600,45,10,31
,,60,1051,4,700,35,40,25
,,45,344,2,250,16,9,12
,,59,747,4,333,18,11,13
,,52,1008,1,150,20,10,20
,,53,403,2,150,19,4,11
,,21,110,1,300,16,20,15
,,48,610,2,12050,60,20,60
,,36,141,1,200,16,11,11
,,60,468,5,163,12,8,11
,,38,391,1,50,19,3,11
,,56,624,2,363,20,12,17
,,43,878,1,300,16,14,11
,,49,310,1,5600,45,20,37
,,48,1322,2,550,26,16,21
,,53,585,5,1850,40,22,28
,,49,2151,1,500,40,20,30
,,33,435,1,400,16,12,11
,,52,90,2,5650,20,30,20
,,40,437,1,288,23,12,17
,,43,126,1,250,40,4,30
,,54,1435,3,3500,22,10,22
,,32,1148,1,950,16,40,11
,,58,2584,6,2628,56,37,48
,,52,756,1,110,19,12,14
,,54,502,1,750,45,15,30
,,58,404,2,1500,25,15,35
,,50,466,1,2725,45,11,24
,,60,1963,9,100,33,2,23
,,50,1165,2,350,40,10,15
,,60,2377,2,1100,30,20,20
,,60,2015,4,1850,34,38,13
,,56,239,1,600,42,5,30
,,51,573,3,4700,40,24,29
,,57,424,1,10000,30,20,30
,,46,1032,1,1800,30,10,20
,,52,367,1,300,17,25,25
,,53,2098,7,1250,22,24,16
,,58,847,4,1550,68,9,43
,,39,1543,3,4300,50,30,53
,,51,504,6,8600,39,15,57
,,39,820,1,2450,35,16,16
,,55,878,1,333,19,19,21
,,35,247,1,1100,19,50,20
,,55,688,1,12700,56,32,32
,,56,73,1,1400,29,17,26
,,36,851,3,833,29,15,18
,,46,1494,1,5350,30,30,30
,,52,535,4,7950,40,40,40
,,39,845,1,2100,19,19,19
,,58,393,4,625,35,21,21
,,47,404,1,1550,18,31,25
,,56,635,1,163,16,9,12
,,48,2223,1,15750,58,28,58
,,54,193,5,150,16,16,16
,,36,969,2,450,20,20,20
,,60,270,1,4000,25,15,60
,,48,865,2,500,18,11,14
,,47,186,1,241,19,13,13
,,58,647,1,1300,29,8,34
,,24,457,4,100,80,10,60
,,19,734,1,2500,54,12,40
,,,,,1000,17,21,11
,,34,92,1,2238,40,15,14
,,56,1072,4,6175,66,17,14
,,32,195,1,125,18,12,12
,,23,943,3,1357,19,17,15
,,56,1151,1,950,44,12,36
,,47,497,2,21500,63,68,63
,,49,349,4,6050,30,40,30
,,50,381,1,1800,47,21,41
,,16,3139,1,125,16,8,11
,,56,905,5,1550,32,6,25
,,60,554,2,600,52,4,38
,,56,416,1,200,34,5,26
,,57,877,4,7100,50,33,31
,,59,295,1,61,21,2,15
,,55,1198,6,5350,53,43,11
,,45,401,5,1300,32,16,22
,,56,366,1,350,27,4,34
,,58,364,2,250,40,10,25
,,58,742,3,200,16,2,11
,,63,2232,5,450,16,10,13
,,52,515,2,250,16,11,11
,,60,940,3,933,21,13,21
,,52,1059,1,700,16,20,16
,,,,,1500,18,35,48
,,57,1909,4,200,25,25,15
,,56,528,6,2500,64,16,36
,,47,1398,1,200,16,2,11
,,56,989,1,150,26,5,14
,,45,965,2,850,16,32,16
,,60,1052,6,1100,25,6,17
,,54,127,5,8600,60,20,40
,,59,410,1,1164,17,22,28
,,43,551,1,1600,25,6,18
,,58,1440,2,150,18,6,11
,,56,653,1,200,16,16,11
,,48,732,1,200,20,10,20
,,59,476,2,350,16,2,11
,,20,118,1,333,18,14,12
,,42,367,6,350,16,5,20
,,49,260,1,300,21,3,29
,,50,431,1,3250,23,5,23
,,58,928,2,400,25,16,16
,,59,679,1,1250,19,17,23
,,56,292,1,200,16,5,11
,,46,810,1,900,27,22,27
,,42,505,1,30000,40,105,40
,,43,962,1,350,20,15,15
,,57,2890,1,4222,38,33,33
,,56,545,1,235,19,13,16
,,58,3207,1,975,26,12,16
,,52,123,2,250,50,8,35
,,34,2311,1,30000,54,84,62
,,48,273,1,500,20,15,13
,,56,2104,5,650,25,11,15
,,52,711,1,21400,90,30,60
,,54,382,1,300,16,16,16
,,56,384,1,500,30,10,20
,,52,233,2,300,18,7,20
,,60,249,3,4550,40,30,40
,,48,2067,1,1650,33,44,19
,,42,271,1,1267,23,18,19
,,55,485,1,300,35,5,25
,,60,1360,3,1710,28,30,23
,,56,940,7,750,19,7,14
,,55,1346,1,1400,20,20,20
,,43,584,2,200,20,5,13
,,51,237,1,100,30,10,20
,,60,126,1,100,16,7,11
,,44,1687,1,2300,40,20,40
,,53,245,1,255,24,23,14
,,51,426,1,650,18,14,14
,,57,675,1,1150,28,14,16
,,27,542,4,1000,20,18,20
,,49,117,1,400,40,4,30
,,55,365,3,150,18,6,15
,,53,454,1,150,16,7,12
,,27,192,1,464,18,13,14
,,53,2412,3,2650,16,11,11
,,43,869,1,967,21,24,19
,,40,537,3,1300,31,6,33
,,38,226,1,500,30,30,20
,,60,1419,2,15225,31,14,22
,,47,104,1,1200,36,14,36
,,51,292,1,100,16,10,15
,,30,464,1,600,17,22,17
,,56,1031,1,550,28,19,25
,,58,283,4,300,35,5,25
,,42,499,1,1067,25,28,14
,,57,273,1,8500,30,64,20
,,36,762,1,16900,57,16,43
,,20,348,1,300,30,6,20
,,58,862,1,250,20,6,16
,,57,430,1,30000,55,75,61
,,43,140,2,1350,30,4,36
,,56,1668,1,3300,27,24,27
,,47,235,2,9400,75,15,50
,,49,3666,2,550,20,20,20
,,37,1452,5,800,21,9,15
,,36,597,3,300,40,5,40
,,42,790,3,10000,79,15,47
,,47,890,10,1850,32,52,19
,,54,229,1,10900,40,43,40
,,50,1360,2,50,18,6,11
,,51,380,1,125,19,5,11
,,40,695,1,13050,65,30,40
,,29,648,4,400,28,4,18
,,59,262,3,250,24,7,14
,,51,1213,1,400,16,4,16
,,40,247,2,5150,46,12,45
,,30,165,1,100,17,7,12
,,49,291,1,600,37,37,37
,,48,222,4,400,18,20,20
,,25,424,1,199,17,6,13
,,27,311,1,560,19,13,17
,,54,348,1,950,16,33,11
,,59,355,1,500,30,5,20
,,44,447,4,2900,50,10,40
,,60,1394,3,600,16,2,11
,,60,352,2,1300,30,10,30
,,45,869,4,1170,47,12,35
,,38,422,1,275,21,13,14
,,53,244,1,1900,45,15,35
,,44,2435,1,10850,58,20,58
,,56,681,2,150,16,11,11
,,40,193,1,5200,25,35,55
,,57,675,1,1350,19,17,23
,,48,977,2,500,20,20,20
,,58,672,3,350,17,6,20
,,43,514,3,340,16,2,11
,,52,528,1,800,16,10,16
,,49,204,2,125,16,18,16
,,58,1323,2,50,18,6,11
,,55,273,1,250,30,5,15
,,52,1032,1,1400,35,75,18
,,49,2296,1,400,30,12,16
,,53,2172,1,20500,58,28,58
,,40,297,5,6800,44,16,44
,,41,573,2,10600,93,63,11
,,46,412,1,250,16,16,11
,,59,752,2,300,16,11,11
,,53,725,2,350,16,13,13
,,57,456,5,800,35,8,25
,,35,1460,2,566,16,15,14
,,54,744,1,417,19,13,18
,,20,1865,1,500,16,25,16
,,43,853,1,250,16,8,12
,,54,187,1,200,27,13,17
,,59,194,2,2100,48,26,28
,,58,680,2,125,16,16,16
,,33,1861,1,400,16,16,15
,,54,363,1,150,19,13,16
,,34,1257,1,139,18,10,13
,,37,360,1,650,45,15,25
,,57,859,2,3500,31,43,21
,,38,143,2,20850,100,25,50
,,60,640,1,1080,16,20,36
,,52,1177,1,1200,20,11,16
,,51,1450,1,11700,50,21,50
,,48,896,5,550,17,26,17
,,43,581,1,9700,30,30,30
,,38,1182,1,567,24,19,20
,,56,3756,1,3600,30,28,40
,,42,1345,1,2500,26,19,26
,,51,905,3,650,45,12,12
,,59,1632,3,336,21,12,15
,,46,560,4,2800,16,34,48
,,59,818,6,350,17,4,12
,,60,1782,1,613,26,15,21
,,64,332,1,1600,45,15,35
,,63,516,2,700,80,10,60
,,54,302,3,200,27,8,22
,,58,166,1,3450,39,12,33
,,44,447,1,550,30,3,19
,,40,1122,1,3300,57,57,13
,,27,3866,2,700,16,10,20
,,53,1205,1,1250,33,10,16
,,57,609,1,6950,24,7,11
,,55,215,1,4350,45,15,35
,,57,630,2,750,55,14,38
,,56,734,1,21400,38,47,44
,,47,214,3,700,20,20,20
,,58,235,3,340,17,9,13
,,30,238,2,133,21,12,19
,,57,349,3,300,16,8,11
,,42,460,2,21800,60,60,20
,,58,908,1,300,16,12,11
,,56,280,3,300,16,2,11
,,60,487,4,2000,45,10,34
,,60,189,3,3100,41,11,30
,,54,1283,3,250,22,2,11
,,42,419,1,160,17,12,15
,,58,226,1,1700,40,7,30
,,55,1029,3,16400,57,55,22
,,33,763,4,1050,38,7,29
,,15,564,1,500,16,16,11
,,45,462,2,3300,31,15,25
,,52,1111,5,1600,35,13,35
,,40,605,1,1450,26,18,11
,,58,509,4,300,16,2,11
,,47,1057,1,7320,53,53,19
,,58,697,1,550,16,10,16
,,52,599,1,1000,39,10,37
,,47,1024,1,2650,33,25,25
,,60,3200,4,1450,34,6,24
,,50,677,5,8963,52,27,33
,,56,98,1,250,30,10,18
,,32,100,5,150,16,9,11
,,32,869,2,405,18,13,13
,,60,915,3,1900,30,21,21
,,48,665,7,1175,45,19,34
,,42,485,1,4970,53,31,32
,,55,1434,1,200,16,2,11
,,48,142,1,150,20,10,20
,,57,1407,1,500,43,8,15
,,46,352,1,200,25,7,16
,,60,1611,7,2550,46,16,25
,,44,1954,1,175,16,5,12
,,48,1036,7,150,17,5,19
,,47,478,1,214,15,7,13
,,36,253,2,1050,60,15,15
,,50,1151,1,500,30,16,18
,,36,179,1,400,20,7,15
,,55,2310,1,1150,16,25,12
,,60,208,1,3750,25,25,25
,,55,156,1,300,28,13,18
,,59,811,1,825,52,18,74
,,42,779,5,1100,42,12,42
,,49,734,1,608,23,18,20
,,53,1727,2,2200,50,8,45
,,55,126,1,533,31,14,27
,,43,325,2,1538,47,30,30
,,31,370,1,325,33,7,18
,,49,1013,1,400,20,7,14
,,47,399,7,950,31,10,31
,,48,635,3,250,17,14,16
,,63,418,1,450,40,15,35
,,60,2492,4,350,16,16,16
,,29,552,4,2050,40,10,32
,,46,640,1,1200,20,20,20
,,58,617,5,1500,60,8,33
,,55,312,5,4500,19,23,19
,,45,449,1,200,16,6,11
,,55,587,5,375,18,13,16
,,49,2304,4,300,16,6,15
,,40,2530,1,900,19,19,19
,,41,276,1,7900,39,13,70
,,,,,200,20,20,20
,,56,230,1,2000,40,7,30
,,32,298,1,500,33,8,31
,,52,281,1,8000,30,104,30
,,27,271,2,600,22,4,13
,,52,747,1,550,28,15,20
,,29,1209,2,400,20,30,20
,,51,86,2,850,16,10,11
,,39,615,1,200,16,5,11
,,56,95,5,800,47,5,20
,,,,,1000,50,10,12
,,54,289,1,2150,35,9,33
,,47,458,2,150,18,2,16
,,40,530,1,3925,39,32,25
,,51,790,2,500,35,10,11
,,48,377,2,50,25,15,11
,,59,1291,2,250,20,5,30
,,35,2247,1,3275,23,24,21
,,53,617,2,467,45,4,35
,,48,265,2,950,60,15,15
,,59,1208,1,4317,50,28,30
,,56,230,1,175,20,9,17
,,54,480,4,100,18,12,15
,,43,341,1,950,21,35,21
,,31,236,2,950,60,15,15
,,41,786,4,1150,30,25,20
,,60,818,4,200,17,4,12
,,41,1189,1,1300,24,10,23
,,58,188,5,3900,35,20,35
,,54,2116,2,1950,69,11,11
,,38,481,2,2150,40,12,30
,,33,1042,7,600,28,10,18
,,49,3125,1,13400,33,51,50
,,51,749,2,5375,55,12,55
,,52,427,1,300,16,16,16
,,40,1075,2,600,24,5,20
,,34,449,1,15800,65,15,70
,,53,297,1,1500,37,23,35
,,56,72,1,8300,28,37,19
,,44,258,3,725,46,13,28
,,45,1156,1,16400,63,60,25
,,58,627,1,5475,65,12,65
,,53,589,2,200,19,4,11
,,37,360,1,4250,36,26,20
,,53,757,2,1250,32,14,17
,,59,200,2,150,20,15,20
,,45,207,1,1200,19,22,19
,,47,858,1,1600,30,30,35
,,55,546,1,250,16,12,16
,,42,249,1,1255,29,14,16
,,60,2043,5,3000,69,11,11
,,43,724,3,100,18,8,14
,,60,305,1,250,27,13,17
,,58,398,3,6900,70,15,33
,,50,808,1,1800,30,30,30
,,58,252,1,3100,64,6,55
,,28,1319,1,400,34,16,16
,,39,557,2,1100,21,6,16
,,36,255,1,300,16,11,11
,,59,370,3,24050,60,60,40
,,59,740,1,2689,54,13,46
,,57,914,3,600,20,35,20
,,55,511,2,100,16,12,12
,,56,1253,4,300,16,7,11
,,54,396,4,300,30,11,15
,,38,702,2,200,16,12,20
,,52,1167,2,200,18,6,20
,,40,94,4,500,16,5,20
,,38,709,1,7700,35,41,43
,,59,87,2,6900,74,13,52
,,46,308,1,167,19,15,15
,,53,1830,1,200,20,17,22
,,53,940,1,2100,42,25,15
,,54,87,2,200,16,7,16
,,58,2665,1,300,17,11,13
,,41,330,2,700,31,31,26
,,57,149,1,2400,32,37,22
,,43,871,1,650,16,29,22
,,41,239,5,200,27,9,18
,,52,1421,1,200,20,6,17
,,33,252,1,350,18,9,16
,,53,1017,5,500,16,6,11
,,55,264,7,950,25,7,20
,,58,162,4,2900,35,12,30
,,60,726,2,1500,91,78,18
,,54,1247,7,30000,86,67,35
,,35,1101,1,250,42,2,30
,,43,274,1,1000,30,40,30
,,40,997,1,350,16,16,16
,,55,416,2,1150,36,16,24
,,52,3071,4,412,17,13,13
,,46,803,1,200,22,3,15
,,41,711,1,150,30,10,20
,,54,202,1,600,105,10,16
,,36,571,1,683,24,16,24
,,57,780,3,400,50,3,25
,,58,2733,4,1550,41,15,51
,,56,459,2,400,16,5,33
,,49,1371,6,900,36,6,26
,,44,597,1,5600,19,18,11
,,60,614,1,5300,30,35,30
,,63,447,2,900,80,10,60
,,58,706,4,9950,31,61,31
,,45,482,3,2600,38,28,28
,,35,564,2,500,23,15,19
,,56,258,1,400,45,15,35
,,47,437,1,1300,30,10,28
,,60,1596,1,620,20,13,13
,,44,228,1,450,30,7,25
,,52,882,1,600,33,18,24
,,53,892,4,2750,35,35,11
,,54,451,5,1750,36,37,16
,,60,955,7,3600,60,12,30
,,58,651,5,5950,77,4,47
,,57,729,1,2550,29,27,29
,,57,680,2,250,17,7,13
,,54,382,2,3100,47,21,41
,,50,548,1,1400,25,32,25
,,52,724,2,1800,30,30,30
,,57,532,4,200,18,4,11
,,48,534,1,2000,30,12,16
,,60,1489,3,429,18,12,12
,,60,1646,6,450,35,2,25
,,55,244,1,2050,45,15,35
,,59,196,7,2000,36,11,26
,,60,926,4,250,20,18,20
,,24,458,2,3400,45,11,47
,,58,1878,2,1600,60,14,14
,,37,418,2,550,21,10,15
,,35,971,2,500,20,20,20
,,59,1513,5,10250,61,17,61
,,47,1114,3,50,16,5,11
,,34,102,1,500,16,9,15
,,57,439,3,150,22,3,13
,,60,1656,3,1400,16,23,25
,,45,819,1,300,20,16,20
,,34,218,2,350,20,14,18
,,53,375,4,300,29,7,16
,,55,532,1,500,60,7,11
,,45,118,1,200,25,2,17
,,36,702,1,250,17,11,13
,,33,781,1,150,17,2,14
,,40,361,3,150,18,3,16
,,35,171,1,3000,62,17,11
,,59,414,2,10650,46,10,12
,,43,1284,1,400,33,6,22
,,51,999,2,400,18,11,20
,,55,688,1,150,16,16,11
,,34,780,3,510,21,22,20
,,52,896,1,700,36,6,25
,,40,280,1,9700,40,40,40
,,47,2810,7,7450,40,10,40
,,,,,1800,25,25,25
,,63,447,3,1250,38,10,24
,,59,332,3,550,40,20,30
,,59,1070,3,2950,25,15,25
,,56,737,1,361,16,17,15
,,56,860,1,11350,20,20,20
,,57,735,2,1100,46,10,15
,,40,1309,1,1600,29,3,21
,,53,691,1,450,23,22,22
,,60,972,1,1000,50,25,30
,,41,540,1,483,21,13,20
,,55,2243,1,3300,31,32,31
,,60,543,3,1075,23,8,20
,,37,420,1,667,27,8,20
,,60,236,3,1750,48,9,38
,,59,3880,1,3500,29,5,20
,,57,1364,1,1600,21,8,18
,,15,267,1,600,16,23,11
,,39,1749,1,1350,27,9,18
,,48,896,1,2750,30,30,30
